SPNAME,longitude,latitude,Year,Present
ebt,-113.521550000000005,47.059489999999997,"2006",1.00
ebt,-113.457229999999996,47.030700000000003,"2006",1.00
ebt,-110.789599999999993,46.673079999999999,"2006",1.00
ebt,-113.423820000000006,47.017040000000001,"2006",1.00
ebt,-113.504429999999999,47.098689999999998,"2006",1.00
ebt,-113.452190000000002,47.215420000000002,"2006",1.00
ebt,-113.474649999999997,47.187530000000002,"2006",1.00
ebt,-111.394630000000006,45.531239999999997,"2006",1.00
ebt,-113.588819999999998,47.098799999999997,"2006",1.00
ebt,-113.566929999999999,47.112699999999997,"2006",1.00
ebt,-109.510099999999994,46.993060000000000,"2006",1.00
ebt,-110.802170000000004,46.987920000000003,"2006",1.00
ebt,-110.768799999999999,46.774149999999999,"2006",1.00
ebt,-110.768799999999999,46.788609999999998,"2006",1.00
ebt,-113.672330000000002,47.099480000000000,"2006",1.00
ebt,-113.613730000000004,47.089840000000002,"2006",1.00
ebt,-110.629469999999998,47.409450000000000,"2002",1.00
ebt,-113.233350000000002,45.753110000000000,"2006",1.00
ebt,-113.241219999999998,45.758839999999999,"2006",1.00
ebt,-113.633229999999998,47.115760000000002,"2006",1.00
ebt,-113.589939999999999,47.133249999999997,"2006",1.00
ebt,-113.253990000000002,45.765749999999997,"2006",1.00
ebt,-115.515630000000002,47.346339999999998,"2006",1.00
ebt,-115.515360000000001,47.346519999999998,"2006",1.00
ebt,-115.521289999999993,47.342440000000003,"2006",1.00
ebt,-113.286659999999998,45.772010000000002,"2006",1.00
ebt,-115.516189999999995,47.345959999999998,"2006",1.00
ebt,-111.358940000000004,46.494399999999999,"2002",1.00
ebt,-115.515839999999997,47.346190000000000,"2006",1.00
ebt,-113.687129999999996,47.186079999999997,"2006",1.00
ebt,-110.747020000000006,46.802790000000002,"2006",1.00
ebt,-114.755350000000007,48.629410000000000,"2006",1.00
ebt,-114.798060000000007,48.597200000000001,"2006",1.00
ebt,-113.308340000000001,45.790709999999997,"2006",1.00
ebt,-113.304720000000003,45.783259999999999,"2006",1.00
ebt,-115.505219999999994,47.355119999999999,"2006",1.00
ebt,-115.505049999999997,47.355860000000000,"2006",1.00
ebt,-115.504790000000000,47.356240000000000,"2006",1.00
ebt,-114.792310000000001,48.576709999999999,"2006",1.00
ebt,-114.763829999999999,48.585540000000002,"2006",1.00
ebt,-113.160399999999996,45.608159999999998,"2006",1.00
ebt,-111.498170000000002,45.498600000000003,"2006",1.00
ebt,-113.223770000000002,45.595799999999997,"2006",1.00
ebt,-113.211209999999994,45.595269999999999,"2006",1.00
ebt,-113.201599999999999,45.596980000000002,"2006",1.00
ebt,-112.637929999999997,46.813070000000003,"2006",1.00
ebt,-113.608649999999997,47.158070000000002,"2006",1.00
ebt,-113.166250000000005,45.606659999999998,"2006",1.00
ebt,-112.750140000000002,46.837930000000000,"2006",1.00
ebt,-113.653880000000001,47.169600000000003,"2006",1.00
ebt,-113.144019999999998,45.605870000000003,"2006",1.00
ebt,-113.589269999999999,47.143689999999999,"2006",1.00
ebt,-114.810090000000002,48.569670000000002,"2006",1.00
ebt,-110.889889999999994,45.864550000000001,"2006",1.00
ebt,-110.917220000000000,45.878819999999997,"2006",1.00
ebt,-111.634060000000005,46.689120000000003,"2006",1.00
ebt,-111.649640000000005,46.679220000000001,"2006",1.00
ebt,-113.573980000000006,47.385300000000001,"2006",1.00
ebt,-109.156790000000001,46.839060000000003,"2006",1.00
ebt,-109.140649999999994,46.847389999999997,"2006",1.00
ebt,-115.424270000000007,48.082900000000002,"2006",1.00
ebt,-115.480500000000006,48.088920000000002,"2006",1.00
ebt,-115.275250000000000,48.939439999999998,"2006",1.00
ebt,-114.736279999999994,47.237169999999999,"2006",1.00
ebt,-110.346580000000003,46.715069999999997,"2006",1.00
ebt,-110.452529999999996,46.700859999999999,"2006",1.00
ebt,-115.157129999999995,48.534820000000003,"2006",1.00
ebt,-115.229510000000005,48.941369999999999,"2006",1.00
ebt,-114.732069999999993,47.238079999999997,"2006",1.00
ebt,-114.730360000000005,47.248869999999997,"2006",1.00
ebt,-113.601969999999994,47.227570000000000,"2006",1.00
ebt,-112.380589999999998,47.049920000000000,"2006",1.00
ebt,-112.374889999999994,47.063229999999997,"2006",1.00
ebt,-113.654849999999996,47.160049999999998,"2006",1.00
ebt,-113.631829999999994,47.158189999999998,"2006",1.00
ebt,-112.370210000000000,47.045040000000000,"2006",1.00
ebt,-112.359179999999995,47.034900000000000,"2006",1.00
ebt,-109.529200000000003,46.877420000000001,"2006",1.00
ebt,-110.789649999999995,46.687519999999999,"2006",1.00
ebt,-113.409869999999998,47.215789999999998,"2006",1.00
ebt,-113.439499999999995,47.172300000000000,"2006",1.00
ebt,-112.386380000000003,47.044069999999998,"2006",1.00
ebt,-113.424239999999998,47.242970000000000,"2006",1.00
ebt,-114.710210000000004,48.632520000000000,"2006",1.00
ebt,-113.433850000000007,47.191760000000002,"2006",1.00
ebt,-113.843919999999997,46.814670000000000,"2002",1.00
ebt,-114.735159999999993,47.254939999999998,"2006",1.00
ebt,-113.592349999999996,46.843420000000002,"2006",1.00
ebt,-113.096850000000003,46.002960000000002,"2006",1.00
ebt,-115.509979999999999,47.953670000000002,"2006",1.00
ebt,-115.481210000000004,47.973149999999997,"2006",1.00
ebt,-115.478780000000000,47.921259999999997,"2006",1.00
ebt,-112.834320000000005,46.824019999999997,"2006",1.00
ebt,-115.445480000000003,47.952469999999998,"2006",1.00
ebt,-115.877269999999996,48.344279999999998,"2006",1.00
ebt,-115.459710000000001,48.038820000000001,"2006",1.00
ebt,-115.403279999999995,47.282510000000002,"2006",1.00
ebt,-115.402919999999995,47.283070000000002,"2006",1.00
ebt,-115.403340000000000,47.284179999999999,"2006",1.00
ebt,-115.403300000000002,47.285209999999999,"2006",1.00
ebt,-115.403099999999995,47.286050000000003,"2006",1.00
ebt,-115.402869999999993,47.286630000000002,"2006",1.00
ebt,-115.402860000000004,47.288110000000003,"2006",1.00
ebt,-115.403459999999995,47.289420000000000,"2006",1.00
ebt,-115.403620000000004,47.290559999999999,"2006",1.00
ebt,-115.404219999999995,47.291390000000000,"2006",1.00
ebt,-115.622500000000002,48.619639999999997,"2006",1.00
ebt,-115.622129999999999,48.619320000000002,"2006",1.00
ebt,-115.522199999999998,48.489229999999999,"2006",1.00
ebt,-115.560659999999999,47.368380000000002,"2006",1.00
ebt,-115.563450000000003,47.365270000000002,"2006",1.00
ebt,-115.874669999999995,48.442639999999997,"2006",1.00
ebt,-113.032989999999998,45.688310000000001,"2006",1.00
ebt,-109.650660000000002,48.222149999999999,"2006",1.00
ebt,-114.822980000000001,48.573439999999998,"2006",1.00
ebt,-113.506119999999996,45.157670000000003,"2002",1.00
ebt,-113.020910000000001,45.685060000000000,"2006",1.00
ebt,-106.147949999999994,45.289040000000000,"2006",1.00
ebt,-113.009219999999999,45.681210000000000,"2006",1.00
ebt,-113.495149999999995,45.157570000000000,"2002",1.00
ebt,-112.990979999999993,45.858730000000001,"2006",1.00
ebt,-113.006379999999993,45.847200000000001,"2006",1.00
ebt,-112.986670000000004,45.863750000000003,"2006",1.00
ebt,-113.000039999999998,45.855580000000003,"2006",1.00
ebt,-113.489059999999995,45.152340000000002,"2002",1.00
ebt,-114.826319999999996,48.367680000000000,"2006",1.00
ebt,-113.228819999999999,47.091769999999997,"2006",1.00
ebt,-113.255470000000003,47.077440000000003,"2006",1.00
ebt,-110.478170000000006,47.437179999999998,"2002",1.00
ebt,-113.807490000000001,47.680790000000002,"2006",1.00
ebt,-111.457430000000002,45.500450000000001,"2006",1.00
ebt,-113.591260000000005,47.214430000000000,"2006",1.00
ebt,-115.468549999999993,47.857239999999997,"2006",1.00
ebt,-111.494219999999999,45.497050000000002,"2006",1.00
ebt,-114.523430000000005,47.126440000000002,"2006",1.00
ebt,-114.526480000000006,47.125880000000002,"2006",1.00
ebt,-115.414230000000003,47.869300000000003,"2006",1.00
ebt,-110.669849999999997,46.909239999999997,"2002",1.00
ebt,-114.085549999999998,46.184179999999998,"2006",1.00
ebt,-115.417980000000000,47.672629999999998,"2006",1.00
ebt,-115.503429999999994,47.363000000000000,"2006",1.00
ebt,-115.499459999999999,47.361919999999998,"2006",1.00
ebt,-113.580740000000006,47.216580000000000,"2006",1.00
ebt,-112.049909999999997,45.077410000000000,"2006",1.00
ebt,-113.551240000000007,45.140720000000002,"2002",1.00
ebt,-113.603020000000001,47.302349999999997,"2006",1.00
ebt,-113.601529999999997,47.288359999999997,"2006",1.00
ebt,-113.586460000000002,47.261299999999999,"2006",1.00
ebt,-112.124639999999999,45.062660000000001,"2006",1.00
ebt,-112.117239999999995,45.083269999999999,"2006",1.00
ebt,-112.124340000000004,45.062860000000001,"2006",1.00
ebt,-113.534790000000001,45.146030000000003,"2002",1.00
ebt,-113.529250000000005,45.145600000000002,"2002",1.00
ebt,-113.029650000000004,46.919370000000001,"2006",1.00
ebt,-113.406909999999996,45.136910000000000,"2002",1.00
ebt,-115.483779999999996,48.219900000000003,"2006",1.00
ebt,-113.518180000000001,45.149859999999997,"2002",1.00
ebt,-115.399140000000003,48.057040000000001,"2006",1.00
ebt,-110.043319999999994,45.003670000000000,"2006",1.00
ebt,-114.730119999999999,48.720219999999998,"2006",1.00
ebt,-111.962069999999997,46.395740000000004,"2006",1.00
ebt,-113.579679999999996,46.049860000000002,"2006",1.00
ebt,-113.604280000000003,46.052599999999998,"2006",1.00
ebt,-113.602810000000005,46.050820000000002,"2006",1.00
ebt,-115.582430000000002,48.569980000000001,"2006",1.00
ebt,-115.547449999999998,48.550950000000000,"2006",1.00
ebt,-115.835499999999996,48.192639999999997,"2006",1.00
ebt,-115.815619999999996,48.193410000000000,"2006",1.00
ebt,-112.413259999999994,47.042679999999997,"2006",1.00
ebt,-112.464259999999996,47.007590000000000,"2006",1.00
ebt,-113.235150000000004,47.088079999999998,"2006",1.00
ebt,-115.542000000000002,47.747210000000003,"2006",1.00
ebt,-115.672300000000007,47.916879999999999,"2006",1.00
ebt,-113.659890000000004,47.284210000000002,"2006",1.00
ebt,-113.430220000000006,45.137140000000002,"2002",1.00
ebt,-115.554299999999998,47.749510000000001,"2006",1.00
ebt,-113.624790000000004,47.286349999999999,"2006",1.00
ebt,-112.862390000000005,47.471240000000002,"2006",1.00
ebt,-113.171080000000003,47.049160000000001,"2006",1.00
ebt,-111.107749999999996,46.294040000000003,"2006",1.00
ebt,-111.093339999999998,46.277099999999997,"2006",1.00
ebt,-112.260779999999997,46.748120000000000,"2006",1.00
ebt,-112.329310000000007,46.875579999999999,"2006",1.00
ebt,-112.312489999999997,46.891370000000002,"2006",1.00
ebt,-112.875050000000002,47.497019999999999,"2006",1.00
ebt,-112.858919999999998,47.474620000000002,"2006",1.00
ebt,-112.106499999999997,45.050550000000001,"2006",1.00
ebt,-111.981890000000007,45.151730000000001,"2006",1.00
ebt,-113.416799999999995,45.136920000000003,"2002",1.00
ebt,-111.988950000000003,45.155709999999999,"2006",1.00
ebt,-111.969380000000001,45.969400000000000,"2006",1.00
ebt,-111.987909999999999,45.162930000000003,"2006",1.00
ebt,-111.987909999999999,45.168140000000001,"2006",1.00
ebt,-110.346609999999998,46.742539999999998,"2006",1.00
ebt,-112.152460000000005,46.386699999999998,"2006",1.00
ebt,-110.325429999999997,46.742530000000002,"2006",1.00
ebt,-110.346609999999998,46.729340000000001,"2006",1.00
ebt,-111.107730000000004,46.312379999999997,"2006",1.00
ebt,-109.989909999999995,45.005350000000000,"2006",1.00
ebt,-110.367819999999995,46.729349999999997,"2006",1.00
ebt,-113.484549999999999,45.525730000000003,"2006",1.00
ebt,-115.877279999999999,48.630080000000000,"2006",1.00
ebt,-115.730400000000003,48.124800000000000,"2006",1.00
ebt,-112.147469999999998,44.708199999999998,"2002",1.00
ebt,-110.223209999999995,45.519190000000002,"2007",1.00
ebt,-112.159949999999995,44.729439999999997,"2002",1.00
ebt,-113.615750000000006,47.336069999999999,"2007",1.00
ebt,-113.597700000000003,47.326979999999999,"2007",1.00
ebt,-113.453649999999996,47.152529999999999,"2007",1.00
ebt,-108.572580000000002,47.965479999999999,"2007",1.00
ebt,-113.579459999999997,47.322670000000002,"2007",1.00
ebt,-112.154150000000001,44.723210000000002,"2002",1.00
ebt,-110.383550000000000,46.719000000000001,"2007",1.00
ebt,-110.383470000000003,46.716980000000000,"2007",1.00
ebt,-110.425700000000006,46.718960000000003,"2007",1.00
ebt,-110.383780000000002,46.719760000000001,"2007",1.00
ebt,-110.383930000000007,46.720790000000001,"2007",1.00
ebt,-115.769620000000003,47.989280000000001,"2007",1.00
ebt,-112.147660000000002,44.715359999999997,"2002",1.00
ebt,-113.549080000000004,47.324269999999999,"2007",1.00
ebt,-113.549710000000005,47.307150000000000,"2007",1.00
ebt,-113.549959999999999,47.307259999999999,"2007",1.00
ebt,-112.167420000000007,44.736170000000001,"2002",1.00
ebt,-110.405649999999994,45.836370000000002,"2007",1.00
ebt,-114.500960000000006,46.783329999999999,"2007",1.00
ebt,-114.334220000000002,46.729500000000002,"2007",1.00
ebt,-114.323300000000003,47.074880000000000,"2002",1.00
ebt,-114.497339999999994,46.783749999999998,"2007",1.00
ebt,-114.566410000000005,46.737679999999997,"2007",1.00
ebt,-110.526160000000004,46.229540000000000,"2007",1.00
ebt,-110.537959999999998,46.228189999999998,"2007",1.00
ebt,-110.393810000000002,46.745690000000003,"2007",1.00
ebt,-110.496260000000007,46.726089999999999,"2007",1.00
ebt,-110.525340000000000,46.232590000000002,"2007",1.00
ebt,-110.525880000000001,46.234839999999998,"2007",1.00
ebt,-110.525919999999999,46.230249999999998,"2007",1.00
ebt,-110.525769999999994,46.237589999999997,"2007",1.00
ebt,-113.408510000000007,47.230899999999998,"2007",1.00
ebt,-115.932519999999997,48.055959999999999,"2007",1.00
ebt,-110.406260000000003,46.715119999999999,"2007",1.00
ebt,-114.342870000000005,47.058839999999996,"2002",1.00
ebt,-110.410470000000004,46.715029999999999,"2007",1.00
ebt,-110.377910000000000,46.186239999999998,"2007",1.00
ebt,-110.373859999999993,46.189549999999997,"2007",1.00
ebt,-110.378879999999995,46.185459999999999,"2007",1.00
ebt,-110.376930000000002,46.186869999999999,"2007",1.00
ebt,-110.376230000000007,46.187220000000003,"2007",1.00
ebt,-110.368399999999994,46.725549999999998,"2007",1.00
ebt,-112.444999999999993,45.789980000000000,"2007",1.00
ebt,-114.302300000000002,47.074990000000000,"2002",1.00
ebt,-112.439980000000006,45.789479999999998,"2007",1.00
ebt,-110.616330000000005,46.917250000000003,"2007",1.00
ebt,-110.609369999999998,46.917960000000001,"2007",1.00
ebt,-110.624039999999994,46.915349999999997,"2007",1.00
ebt,-110.603210000000004,46.918599999999998,"2007",1.00
ebt,-115.586799999999997,47.959800000000001,"2007",1.00
ebt,-113.438350000000000,45.143770000000004,"2002",1.00
ebt,-112.252700000000004,44.711590000000001,"2002",1.00
ebt,-115.303299999999993,47.842779999999998,"2007",1.00
ebt,-115.801640000000006,48.197749999999999,"2007",1.00
ebt,-112.452960000000004,45.865679999999998,"2007",1.00
ebt,-112.461889999999997,45.883969999999998,"2007",1.00
ebt,-112.245509999999996,44.703859999999999,"2002",1.00
ebt,-114.324939999999998,46.766050000000000,"2007",1.00
ebt,-115.756990000000002,48.119909999999997,"2007",1.00
ebt,-112.037629999999993,46.298609999999996,"2007",1.00
ebt,-115.102260000000001,48.466220000000000,"2007",1.00
ebt,-115.254980000000003,48.477570000000000,"2007",1.00
ebt,-112.153109999999998,44.698120000000003,"2002",1.00
ebt,-112.351219999999998,46.473129999999998,"2007",1.00
ebt,-115.097059999999999,48.116289999999999,"2007",1.00
ebt,-113.428319999999999,45.072940000000003,"2002",1.00
ebt,-112.236210000000000,44.699320000000000,"2002",1.00
ebt,-112.369929999999997,46.487929999999999,"2007",1.00
ebt,-110.516369999999995,46.980330000000002,"2007",1.00
ebt,-112.258170000000007,44.714849999999998,"2002",1.00
ebt,-113.249160000000003,46.114359999999998,"2007",1.00
ebt,-113.266900000000007,46.089190000000002,"2007",1.00
ebt,-110.523759999999996,46.976260000000003,"2007",1.00
ebt,-110.533550000000005,46.970140000000001,"2007",1.00
ebt,-113.233750000000001,46.127940000000002,"2007",1.00
ebt,-113.218609999999998,46.145690000000002,"2007",1.00
ebt,-115.629480000000001,47.902329999999999,"2007",1.00
ebt,-110.370769999999993,46.726080000000003,"2007",1.00
ebt,-112.723219999999998,46.895269999999996,"2007",1.00
ebt,-110.369969999999995,46.725160000000002,"2007",1.00
ebt,-113.665610000000001,47.204810000000002,"2007",1.00
ebt,-112.358410000000006,47.096100000000000,"2007",1.00
ebt,-112.251459999999994,44.714869999999998,"2002",1.00
ebt,-113.212360000000004,46.155949999999997,"2007",1.00
ebt,-112.720799999999997,46.901989999999998,"2007",1.00
ebt,-110.367859999999993,46.727249999999998,"2007",1.00
ebt,-113.736540000000005,45.799689999999998,"2007",1.00
ebt,-113.781130000000005,47.578629999999997,"2007",1.00
ebt,-112.853700000000003,45.919950000000000,"2007",1.00
ebt,-112.226680000000002,44.732869999999998,"2002",1.00
ebt,-113.794269999999997,47.580910000000003,"2007",1.00
ebt,-110.432199999999995,46.705759999999998,"2007",1.00
ebt,-111.457459999999998,45.494570000000003,"2007",1.00
ebt,-113.317989999999995,44.864550000000001,"2002",1.00
ebt,-113.208529999999996,46.122750000000003,"2007",1.00
ebt,-112.037080000000003,46.242260000000002,"2007",1.00
ebt,-113.146919999999994,46.376539999999999,"2007",1.00
ebt,-113.263540000000006,46.977969999999999,"2007",1.00
ebt,-113.142179999999996,46.392719999999997,"2007",1.00
ebt,-112.713809999999995,46.907260000000001,"2007",1.00
ebt,-113.364360000000005,44.858300000000000,"2002",1.00
ebt,-112.756169999999997,46.902369999999998,"2007",1.00
ebt,-113.173500000000004,46.155769999999997,"2007",1.00
ebt,-111.956710000000001,46.354439999999997,"2002",1.00
ebt,-112.244799999999998,44.721989999999998,"2002",1.00
ebt,-113.196910000000003,46.144399999999997,"2007",1.00
ebt,-113.141170000000002,46.399709999999999,"2007",1.00
ebt,-113.352410000000006,44.858629999999998,"2002",1.00
ebt,-113.168980000000005,46.169770000000000,"2007",1.00
ebt,-113.184139999999999,46.178840000000001,"2007",1.00
ebt,-113.209289999999996,46.089779999999998,"2007",1.00
ebt,-115.076840000000004,47.773589999999999,"2007",1.00
ebt,-112.235370000000003,44.728769999999997,"2002",1.00
ebt,-112.022379999999998,45.654989999999998,"2007",1.00
ebt,-113.340450000000004,44.860160000000000,"2002",1.00
ebt,-112.765670000000000,46.934620000000002,"2007",1.00
ebt,-112.031490000000005,45.637770000000003,"2007",1.00
ebt,-112.216970000000003,44.737990000000003,"2002",1.00
ebt,-112.034999999999997,45.625380000000000,"2007",1.00
ebt,-113.430359999999993,47.214280000000002,"2007",1.00
ebt,-112.386499999999998,46.521709999999999,"2007",1.00
ebt,-113.413520000000005,47.197879999999998,"2007",1.00
ebt,-113.590689999999995,46.136820000000000,"2007",1.00
ebt,-113.599320000000006,47.323169999999998,"2007",1.00
ebt,-113.329160000000002,44.863250000000001,"2002",1.00
ebt,-115.243179999999995,47.191600000000001,"2007",1.00
ebt,-115.248339999999999,47.185119999999998,"2007",1.00
ebt,-115.243709999999993,47.188220000000001,"2007",1.00
ebt,-115.244320000000002,47.187840000000001,"2007",1.00
ebt,-115.721440000000001,47.979419999999998,"2007",1.00
ebt,-115.709630000000004,47.983710000000002,"2007",1.00
ebt,-115.704980000000006,47.987810000000003,"2007",1.00
ebt,-110.492490000000004,46.936959999999999,"2002",1.00
ebt,-112.064539999999994,45.600589999999997,"2007",1.00
ebt,-112.063249999999996,45.605089999999997,"2007",1.00
ebt,-113.131320000000002,46.175870000000003,"2007",1.00
ebt,-113.122799999999998,46.206020000000002,"2007",1.00
ebt,-113.142110000000002,46.189889999999998,"2007",1.00
ebt,-113.627200000000002,46.143700000000003,"2007",1.00
ebt,-109.935469999999995,45.691830000000003,"2007",1.00
ebt,-112.760120000000001,46.895690000000002,"2007",1.00
ebt,-113.376490000000004,44.856560000000002,"2002",1.00
ebt,-113.592900000000000,46.106929999999998,"2007",1.00
ebt,-113.592200000000005,46.117429999999999,"2007",1.00
ebt,-112.580759999999998,46.365560000000002,"2007",1.00
ebt,-113.596429999999998,46.136940000000003,"2007",1.00
ebt,-115.506389999999996,48.061450000000001,"2007",1.00
ebt,-113.588620000000006,46.143320000000003,"2007",1.00
ebt,-113.621260000000007,46.124980000000001,"2007",1.00
ebt,-112.628010000000003,46.395620000000001,"2007",1.00
ebt,-112.540760000000006,46.395550000000000,"2007",1.00
ebt,-113.672229999999999,46.112189999999998,"2007",1.00
ebt,-112.918850000000006,46.278680000000001,"2007",1.00
ebt,-112.306100000000001,45.985450000000000,"2007",1.00
ebt,-115.364390000000000,47.925260000000002,"2007",1.00
ebt,-112.299570000000003,45.956699999999998,"2007",1.00
ebt,-113.160190000000000,46.412840000000003,"2007",1.00
ebt,-112.300139999999999,45.938139999999997,"2007",1.00
ebt,-112.685519999999997,46.395449999999997,"2007",1.00
ebt,-114.670000000000002,46.779130000000002,"2007",1.00
ebt,-112.631960000000007,46.382530000000003,"2007",1.00
ebt,-113.432760000000002,45.073480000000004,"2002",1.00
ebt,-110.473709999999997,47.444769999999998,"2007",1.00
ebt,-113.587800000000001,46.156109999999998,"2007",1.00
ebt,-112.963040000000007,47.013170000000002,"2007",1.00
ebt,-112.521439999999998,46.462170000000000,"2007",1.00
ebt,-112.925219999999996,47.036400000000000,"2007",1.00
ebt,-115.152820000000006,47.167209999999997,"2007",1.00
ebt,-112.909450000000007,47.047550000000001,"2007",1.00
ebt,-113.387060000000005,44.854030000000002,"2002",1.00
ebt,-112.402180000000001,46.448670000000000,"2007",1.00
ebt,-112.385580000000004,46.431559999999998,"2007",1.00
ebt,-115.610540000000000,47.916820000000001,"2007",1.00
ebt,-115.609999999999999,47.920760000000001,"2007",1.00
ebt,-113.431430000000006,45.073189999999997,"2002",1.00
ebt,-113.679199999999994,46.988529999999997,"2007",1.00
ebt,-111.489580000000004,46.617950000000000,"2007",1.00
ebt,-112.602480000000000,46.580480000000001,"2007",1.00
ebt,-112.589209999999994,46.537360000000000,"2007",1.00
ebt,-113.437860000000001,46.583869999999997,"2007",1.00
ebt,-112.685280000000006,46.956820000000000,"2007",1.00
ebt,-112.203590000000005,46.264710000000001,"2007",1.00
ebt,-113.549189999999996,47.259200000000000,"2007",1.00
ebt,-112.553659999999994,46.648380000000003,"2007",1.00
ebt,-112.201750000000004,46.283320000000003,"2007",1.00
ebt,-113.444370000000006,46.159520000000001,"2007",1.00
ebt,-115.029619999999994,47.013109999999998,"2007",1.00
ebt,-115.024249999999995,47.012749999999997,"2007",1.00
ebt,-113.369600000000005,46.548319999999997,"2007",1.00
ebt,-113.682990000000004,46.993490000000001,"2007",1.00
ebt,-113.396450000000002,44.851689999999998,"2002",1.00
ebt,-112.523949999999999,46.693930000000002,"2007",1.00
ebt,-113.437669999999997,46.153269999999999,"2007",1.00
ebt,-113.682169999999999,46.989590000000000,"2007",1.00
ebt,-114.997420000000005,46.987209999999997,"2007",1.00
ebt,-114.995800000000003,46.988070000000000,"2007",1.00
ebt,-112.420180000000002,46.461359999999999,"2007",1.00
ebt,-112.489990000000006,46.420340000000003,"2007",1.00
ebt,-113.262219999999999,47.082360000000001,"2007",1.00
ebt,-113.278319999999994,47.087060000000001,"2007",1.00
ebt,-113.263499999999993,47.087940000000003,"2007",1.00
ebt,-113.476519999999994,46.190040000000003,"2007",1.00
ebt,-113.430689999999998,46.155220000000000,"2007",1.00
ebt,-113.532979999999995,46.182929999999999,"2007",1.00
ebt,-113.261830000000003,47.087179999999996,"2007",1.00
ebt,-115.505780000000001,47.852780000000003,"2007",1.00
ebt,-113.562500000000000,46.159520000000001,"2007",1.00
ebt,-113.770280000000000,46.808909999999997,"2002",1.00
ebt,-112.956540000000004,46.278320000000001,"2007",1.00
ebt,-113.734499999999997,46.823250000000002,"2002",1.00
ebt,-113.397310000000004,46.541010000000000,"2007",1.00
ebt,-112.404340000000005,46.503110000000000,"2007",1.00
ebt,-112.402349999999998,46.553289999999997,"2007",1.00
ebt,-113.181690000000003,46.225679999999997,"2007",1.00
ebt,-113.147530000000003,47.025199999999998,"2007",1.00
ebt,-113.156239999999997,46.175010000000000,"2007",1.00
ebt,-113.181280000000001,46.426060000000000,"2007",1.00
ebt,-113.447040000000001,45.106819999999999,"2002",1.00
ebt,-115.796970000000002,48.210059999999999,"2007",1.00
ebt,-112.817070000000001,45.974190000000000,"2007",1.00
ebt,-113.233739999999997,46.603149999999999,"2007",1.00
ebt,-113.352670000000003,44.833219999999997,"2002",1.00
ebt,-113.321569999999994,44.839289999999998,"2002",1.00
ebt,-112.170829999999995,46.408839999999998,"2007",1.00
ebt,-112.165639999999996,46.406509999999997,"2007",1.00
ebt,-113.340649999999997,44.838090000000001,"2002",1.00
ebt,-113.529610000000005,46.034770000000002,"2007",1.00
ebt,-113.505300000000005,46.094619999999999,"2007",1.00
ebt,-115.760880000000000,48.212209999999999,"2007",1.00
ebt,-113.330380000000005,44.837940000000003,"2002",1.00
ebt,-113.336979999999997,46.288229999999999,"2007",1.00
ebt,-113.475009999999997,45.100659999999998,"2002",1.00
ebt,-112.417100000000005,45.798499999999997,"2007",1.00
ebt,-112.400829999999999,45.800890000000003,"2007",1.00
ebt,-112.434150000000002,45.790770000000002,"2007",1.00
ebt,-113.074420000000003,46.163469999999997,"2007",1.00
ebt,-113.036619999999999,46.153799999999997,"2007",1.00
ebt,-113.188839999999999,45.201270000000001,"2007",1.00
ebt,-113.200100000000006,45.197139999999997,"2007",1.00
ebt,-113.179839999999999,45.201390000000004,"2007",1.00
ebt,-113.194959999999995,45.197460000000000,"2007",1.00
ebt,-112.498999999999995,46.575960000000002,"2007",1.00
ebt,-111.157690000000002,46.291570000000000,"2007",1.00
ebt,-115.761420000000001,48.118060000000000,"2002",1.00
ebt,-113.441959999999995,45.074840000000002,"2002",1.00
ebt,-112.315420000000003,45.800890000000003,"2007",1.00
ebt,-112.280259999999998,45.790540000000000,"2007",1.00
ebt,-112.505629999999996,45.984470000000002,"2007",1.00
ebt,-112.548410000000004,45.994759999999999,"2007",1.00
ebt,-112.605300000000000,47.319650000000003,"2007",1.00
ebt,-113.377110000000002,45.668010000000002,"2007",1.00
ebt,-111.166790000000006,46.278199999999998,"2007",1.00
ebt,-113.098540000000000,44.770429999999998,"2002",1.00
ebt,-113.541049999999998,46.330820000000003,"2008",1.00
ebt,-113.409149999999997,45.162500000000001,"2002",1.00
ebt,-113.080200000000005,44.761049999999997,"2002",1.00
ebt,-114.438620000000000,48.510829999999999,"2008",1.00
ebt,-111.709509999999995,47.134799999999998,"2008",1.00
ebt,-112.671149999999997,45.800950000000000,"2008",1.00
ebt,-112.537859999999995,46.139539999999997,"2008",1.00
ebt,-111.220110000000005,46.383249999999997,"2008",1.00
ebt,-113.351370000000003,45.865079999999999,"2008",1.00
ebt,-112.526300000000006,46.156709999999997,"2008",1.00
ebt,-112.531009999999995,46.147489999999998,"2008",1.00
ebt,-112.668880000000001,46.939239999999998,"2008",1.00
ebt,-112.543740000000000,46.156320000000001,"2008",1.00
ebt,-112.548519999999996,46.162849999999999,"2008",1.00
ebt,-112.522850000000005,46.163400000000003,"2008",1.00
ebt,-113.687070000000006,46.415250000000000,"2008",1.00
ebt,-113.458629999999999,45.105310000000003,"2002",1.00
ebt,-113.699979999999996,46.409820000000003,"2008",1.00
ebt,-112.557090000000002,46.144550000000002,"2008",1.00
ebt,-112.550150000000002,46.151539999999997,"2008",1.00
ebt,-112.582700000000003,46.165010000000002,"2008",1.00
ebt,-112.579470000000001,46.157429999999998,"2008",1.00
ebt,-112.721109999999996,45.876100000000001,"2008",1.00
